DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,YEAR,MONTH
73.0,72.0,13104.0,20416,Spirit Air Lines,3,3,2024,3
5.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,1
74.0,73.0,13286.0,20416,Spirit Air Lines,3,3,2024,4
5.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,1
5.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,1
5.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,1
29.0,28.0,5096.0,20416,Spirit Air Lines,3,3,2024,4
29.0,28.0,5096.0,20416,Spirit Air Lines,3,3,2024,3
29.0,28.0,5096.0,20416,Spirit Air Lines,3,3,2024,3
29.0,28.0,6384.0,20416,Spirit Air Lines,3,3,2024,3
29.0,28.0,6580.0,20416,Spirit Air Lines,3,3,2024,2
5.0,4.0,912.0,20416,Spirit Air Lines,3,3,2024,1
5.0,4.0,728.0,20416,Spirit Air Lines,3,3,2024,4
5.0,4.0,728.0,20416,Spirit Air Lines,3,3,2024,4
5.0,4.0,580.0,20416,Spirit Air Lines,3,3,2024,4
5.0,4.0,580.0,20416,Spirit Air Lines,3,3,2024,4
5.0,3.0,546.0,20416,Spirit Air Lines,3,3,2024,3
5.0,1.0,182.0,20416,Spirit Air Lines,3,3,2024,4
5.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,1
76.0,75.0,13650.0,20416,Spirit Air Lines,3,3,2024,4
1.0,0.0,0.0,20416,Spirit Air Lines,3,3,2024,2
36.0,35.0,6510.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
36.0,35.0,6510.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
100.0,98.0,18228.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
4.0,3.0,558.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,4
81.0,80.0,14880.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
81.0,80.0,14880.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
3.0,2.0,372.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
15.0,14.0,2604.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
15.0,14.0,2604.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
32.0,31.0,5766.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
10.0,9.0,1674.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
17.0,16.0,2976.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,1
17.0,16.0,2976.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,1
9.0,8.0,1488.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
11.0,10.0,1860.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
11.0,10.0,1860.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
31.0,30.0,5580.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
31.0,30.0,5580.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,2
98.0,96.0,17856.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
24.0,23.0,4278.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,4
40.0,39.0,7254.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,1
25.0,24.0,4464.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
22.0,21.0,3906.0,20422,Sun Country Airlines d/b/a MN Airlines,3,3,2024,3
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,4
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,4
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,3
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,996.0,19977,United Air Lines Inc.,3,3,2024,2
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,996.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,996.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,996.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1056.0,19977,United Air Lines Inc.,3,3,2024,3
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,3
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,756.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
115.0,110.0,19353.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,6.0,1386.0,19977,United Air Lines Inc.,3,3,2024,2
7.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,24.0,4296.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,31.0,5549.0,19977,United Air Lines Inc.,3,3,2024,1
113.0,111.0,19869.0,19977,United Air Lines Inc.,3,3,2024,4
59.0,53.0,7950.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,52.0,7800.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,50.0,8950.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,29.0,5191.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,63.0,7938.0,19977,United Air Lines Inc.,3,3,2024,3
114.0,112.0,18592.0,19977,United Air Lines Inc.,3,3,2024,3
65.0,62.0,10292.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,56.0,10024.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
7.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,64.0,8064.0,19977,United Air Lines Inc.,3,3,2024,1
65.0,64.0,8064.0,19977,United Air Lines Inc.,3,3,2024,1
114.0,108.0,19008.0,19977,United Air Lines Inc.,3,3,2024,2
65.0,64.0,9600.0,19977,United Air Lines Inc.,3,3,2024,2
65.0,64.0,10624.0,19977,United Air Lines Inc.,3,3,2024,3
59.0,57.0,13338.0,19977,United Air Lines Inc.,3,3,2024,3
12.0,11.0,2574.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1386.0,19977,United Air Lines Inc.,3,3,2024,3
63.0,62.0,7812.0,19977,United Air Lines Inc.,3,3,2024,4
63.0,60.0,9000.0,19977,United Air Lines Inc.,3,3,2024,1
63.0,60.0,9000.0,19977,United Air Lines Inc.,3,3,2024,1
63.0,61.0,9150.0,19977,United Air Lines Inc.,3,3,2024,1
63.0,62.0,10292.0,19977,United Air Lines Inc.,3,3,2024,4
59.0,58.0,7308.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1936.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1969.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1650.0,19977,United Air Lines Inc.,3,3,2024,3
59.0,58.0,8700.0,19977,United Air Lines Inc.,3,3,2024,4
12.0,11.0,1386.0,19977,United Air Lines Inc.,3,3,2024,4
12.0,11.0,1386.0,19977,United Air Lines Inc.,3,3,2024,4
12.0,11.0,1650.0,19977,United Air Lines Inc.,3,3,2024,3
12.0,11.0,1386.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1650.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,2
12.0,11.0,1826.0,19977,United Air Lines Inc.,3,3,2024,1
64.0,62.0,10912.0,19977,United Air Lines Inc.,3,3,2024,1
64.0,62.0,10292.0,19977,United Air Lines Inc.,3,3,2024,1
64.0,61.0,10919.0,19977,United Air Lines Inc.,3,3,2024,4
64.0,61.0,14274.0,19977,United Air Lines Inc.,3,3,2024,4
64.0,63.0,10458.0,19977,United Air Lines Inc.,3,3,2024,3
64.0,63.0,10458.0,19977,United Air Lines Inc.,3,3,2024,2
64.0,63.0,10458.0,19977,United Air Lines Inc.,3,3,2024,2
64.0,63.0,10458.0,19977,United Air Lines Inc.,3,3,2024,2
64.0,63.0,11088.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,57.0,9462.0,19977,United Air Lines Inc.,3,3,2024,2
64.0,58.0,7308.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,2
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,2
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,2
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
68.0,67.0,15678.0,19977,United Air Lines Inc.,3,3,2024,2
6.0,5.0,750.0,19977,United Air Lines Inc.,3,3,2024,4
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,2
6.0,5.0,630.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,630.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,630.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,630.0,19977,United Air Lines Inc.,3,3,2024,4
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,750.0,19977,United Air Lines Inc.,3,3,2024,1
112.0,108.0,19008.0,19977,United Air Lines Inc.,3,3,2024,2
69.0,67.0,11122.0,19977,United Air Lines Inc.,3,3,2024,1
69.0,67.0,11993.0,19977,United Air Lines Inc.,3,3,2024,2
69.0,68.0,11288.0,19977,United Air Lines Inc.,3,3,2024,4
69.0,68.0,11288.0,19977,United Air Lines Inc.,3,3,2024,4
69.0,68.0,12172.0,19977,United Air Lines Inc.,3,3,2024,3
110.0,109.0,19511.0,19977,United Air Lines Inc.,3,3,2024,2
110.0,109.0,19511.0,19977,United Air Lines Inc.,3,3,2024,2
69.0,68.0,12172.0,19977,United Air Lines Inc.,3,3,2024,3
112.0,108.0,19008.0,19977,United Air Lines Inc.,3,3,2024,4
112.0,101.0,18079.0,19977,United Air Lines Inc.,3,3,2024,1
111.0,110.0,33338.0,19977,United Air Lines Inc.,3,3,2024,4
69.0,66.0,10956.0,19977,United Air Lines Inc.,3,3,2024,1
111.0,109.0,19177.0,19977,United Air Lines Inc.,3,3,2024,1
111.0,108.0,19008.0,19977,United Air Lines Inc.,3,3,2024,4
111.0,109.0,33062.0,19977,United Air Lines Inc.,3,3,2024,4
113.0,106.0,15900.0,19977,United Air Lines Inc.,3,3,2024,1
68.0,66.0,11814.0,19977,United Air Lines Inc.,3,3,2024,4
68.0,66.0,11814.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,4
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,830.0,19977,United Air Lines Inc.,3,3,2024,3
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
112.0,111.0,19529.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
6.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
70.0,69.0,8694.0,19977,United Air Lines Inc.,3,3,2024,2
70.0,66.0,10956.0,19977,United Air Lines Inc.,3,3,2024,1
121.0,108.0,16200.0,19977,United Air Lines Inc.,3,3,2024,1
70.0,69.0,12351.0,19977,United Air Lines Inc.,3,3,2024,3
121.0,118.0,20768.0,19977,United Air Lines Inc.,3,3,2024,1
70.0,69.0,12351.0,19977,United Air Lines Inc.,3,3,2024,3
70.0,69.0,12351.0,19977,United Air Lines Inc.,3,3,2024,4
70.0,21.0,3759.0,19977,United Air Lines Inc.,3,3,2024,1
70.0,58.0,10382.0,19977,United Air Lines Inc.,3,3,2024,1
70.0,59.0,10561.0,19977,United Air Lines Inc.,3,3,2024,1
66.0,65.0,11635.0,19977,United Air Lines Inc.,3,3,2024,2
66.0,65.0,11635.0,19977,United Air Lines Inc.,3,3,2024,2
66.0,65.0,8190.0,19977,United Air Lines Inc.,3,3,2024,1
66.0,57.0,10203.0,19977,United Air Lines Inc.,3,3,2024,1
66.0,59.0,10561.0,19977,United Air Lines Inc.,3,3,2024,1
66.0,65.0,8190.0,19977,United Air Lines Inc.,3,3,2024,1
66.0,64.0,9600.0,19977,United Air Lines Inc.,3,3,2024,2
67.0,66.0,11616.0,19977,United Air Lines Inc.,3,3,2024,2
67.0,66.0,10956.0,19977,United Air Lines Inc.,3,3,2024,4
67.0,62.0,7812.0,19977,United Air Lines Inc.,3,3,2024,4
67.0,62.0,11098.0,19977,United Air Lines Inc.,3,3,2024,1
67.0,65.0,10790.0,19977,United Air Lines Inc.,3,3,2024,4
67.0,65.0,11635.0,19977,United Air Lines Inc.,3,3,2024,4
67.0,64.0,10624.0,19977,United Air Lines Inc.,3,3,2024,2
61.0,55.0,9845.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,59.0,10384.0,19977,United Air Lines Inc.,3,3,2024,2
61.0,59.0,13806.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,59.0,10561.0,19977,United Air Lines Inc.,3,3,2024,4
61.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,51.0,9129.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,7.0,1253.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,7.0,1253.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,8.0,1432.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,8.0,1432.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,9.0,1494.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,9.0,1611.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,53.0,9487.0,19977,United Air Lines Inc.,3,3,2024,1
119.0,115.0,20233.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,56.0,7056.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,54.0,9666.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1260.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1500.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1500.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,3
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,3
11.0,10.0,1790.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1790.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1760.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1790.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1790.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1790.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,51.0,9129.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,2
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
11.0,10.0,1660.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,60.0,9960.0,19977,United Air Lines Inc.,3,3,2024,3
61.0,60.0,9960.0,19977,United Air Lines Inc.,3,3,2024,3
61.0,60.0,9000.0,19977,United Air Lines Inc.,3,3,2024,3
61.0,60.0,7560.0,19977,United Air Lines Inc.,3,3,2024,1
61.0,60.0,7560.0,19977,United Air Lines Inc.,3,3,2024,4
61.0,60.0,9000.0,19977,United Air Lines Inc.,3,3,2024,2
61.0,60.0,9000.0,19977,United Air Lines Inc.,3,3,2024,4
61.0,60.0,19080.0,19977,United Air Lines Inc.,3,3,2024,3
60.0,59.0,21452.0,19977,United Air Lines Inc.,3,3,2024,3
60.0,59.0,21452.0,19977,United Air Lines Inc.,3,3,2024,4
60.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,3
60.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,59.0,10561.0,19977,United Air Lines Inc.,3,3,2024,4
60.0,59.0,10561.0,19977,United Air Lines Inc.,3,3,2024,2
60.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,2
60.0,58.0,9628.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,58.0,9628.0,19977,United Air Lines Inc.,3,3,2024,2
60.0,58.0,7308.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,58.0,8700.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,59.0,9794.0,19977,United Air Lines Inc.,3,3,2024,2
60.0,58.0,7308.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,59.0,8850.0,19977,United Air Lines Inc.,3,3,2024,4
60.0,59.0,8850.0,19977,United Air Lines Inc.,3,3,2024,4
117.0,115.0,20240.0,19977,United Air Lines Inc.,3,3,2024,3
60.0,57.0,9462.0,19977,United Air Lines Inc.,3,3,2024,1
60.0,57.0,9462.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1611.0,19977,United Air Lines Inc.,3,3,2024,4
10.0,9.0,1611.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1611.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1611.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1494.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1494.0,19977,United Air Lines Inc.,3,3,2024,2
10.0,9.0,1494.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1134.0,19977,United Air Lines Inc.,3,3,2024,2
10.0,9.0,1134.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,9.0,1134.0,19977,United Air Lines Inc.,3,3,2024,2
10.0,9.0,1494.0,19977,United Air Lines Inc.,3,3,2024,4
10.0,8.0,1432.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,8.0,1432.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,8.0,1200.0,19977,United Air Lines Inc.,3,3,2024,2
60.0,57.0,10025.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,7.0,1253.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,7.0,1253.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
10.0,1.0,179.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,58.0,9628.0,19977,United Air Lines Inc.,3,3,2024,2
59.0,58.0,9628.0,19977,United Air Lines Inc.,3,3,2024,3
12.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,7.0,1253.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
12.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,58.0,10382.0,19977,United Air Lines Inc.,3,3,2024,2
59.0,58.0,10382.0,19977,United Air Lines Inc.,3,3,2024,2
59.0,58.0,10382.0,19977,United Air Lines Inc.,3,3,2024,3
12.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
120.0,102.0,18258.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,6.0,900.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,5.0,895.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,3.0,537.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,2.0,358.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,0.0,0.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,4.0,716.0,19977,United Air Lines Inc.,3,3,2024,1
8.0,6.0,1074.0,19977,United Air Lines Inc.,3,3,2024,1
59.0,58.0,10382.0,19977,United Air Lines Inc.,3,3,2024,3
12.0,10.0,1500.0,19977,United Air Lines Inc.,3,3,2024,2
